"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 02:51:32 UTC 2024","Wed Jul 17 02:51:34 UTC 2024","2081","","Add to Catalog VAT Rates cod Vat","","","","(VATOnRelease) Add to Catalog VAT Rates Import",""
"passed","Wed Jul 17 03:33:18 UTC 2024","Wed Jul 17 03:33:24 UTC 2024","6122","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 50-Export",""
"passed","Wed Jul 17 02:10:56 UTC 2024","Wed Jul 17 02:10:57 UTC 2024","1030","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Specifications""",""
"passed","Wed Jul 17 04:05:17 UTC 2024","Wed Jul 17 04:05:25 UTC 2024","7272","","Document mark/unmark for deletion","","","","(VATOnRelease) Payment Request Ingoing",""
"passed","Wed Jul 17 02:40:04 UTC 2024","Wed Jul 17 02:40:05 UTC 2024","1301","","Main menu > click open","","","","(VATOnRelease) Settlements by period",""
"failed","Wed Jul 17 03:09:10 UTC 2024","Wed Jul 17 03:09:18 UTC 2024","7618","","Documents generate on","","","","(VATOnRelease) list SalesOrder button generate AdvancedInvoiceIssued",""
"passed","Wed Jul 17 03:59:27 UTC 2024","Wed Jul 17 03:59:31 UTC 2024","3677","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) CashPayment > Plata Dividende  proprietarilor",""
"passed","Wed Jul 17 03:00:09 UTC 2024","Wed Jul 17 03:00:10 UTC 2024","958","","discounts in sales invoice","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 02:21:46 UTC 2024","Wed Jul 17 02:21:53 UTC 2024","7033","","060 Cash payment","","","","(VATOnRelease) Cash Payment salary",""
"passed","Wed Jul 17 02:08:12 UTC 2024","Wed Jul 17 02:08:13 UTC 2024","1313","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""DigitalSignatureAndEncryptionApplications""",""
"passed","Wed Jul 17 02:10:54 UTC 2024","Wed Jul 17 02:10:56 UTC 2024","1161","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Specifications""",""
"passed","Wed Jul 17 02:15:05 UTC 2024","Wed Jul 17 02:15:06 UTC 2024","1286","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""InventoryReconciliation""",""
"passed","Wed Jul 17 04:02:02 UTC 2024","Wed Jul 17 04:02:09 UTC 2024","7118","","Document mark/unmark for deletion","","","","(VATOnRelease) Sales Invoice",""
"failed","Wed Jul 17 03:26:34 UTC 2024","Wed Jul 17 03:26:45 UTC 2024","10170","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) avansa Settlements Adjustment DR/ 419.1 KR/ 411.1",""
"passed","Wed Jul 17 03:03:21 UTC 2024","Wed Jul 17 03:03:23 UTC 2024","2634","","Documents generate on","","","","(VATOnRelease) list/Document PI generate Bank Payment",""
"passed","Wed Jul 17 03:38:39 UTC 2024","Wed Jul 17 03:39:29 UTC 2024","50731","","BD available not available columns","","","","(VATOnRelease) BP Plati la stat (TVA)",""
"passed","Wed Jul 17 03:59:09 UTC 2024","Wed Jul 17 03:59:11 UTC 2024","2369","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CR Incasari rambursari sume neutilizate de la avans de trezorerie",""
"passed","Wed Jul 17 04:13:38 UTC 2024","Wed Jul 17 04:13:40 UTC 2024","2041","","Y_002 Department functional option check","","","","(VATOnRelease) Report TrialBalance False",""
"passed","Wed Jul 17 02:08:30 UTC 2024","Wed Jul 17 02:08:31 UTC 2024","1032","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""FileSynchronizationAccounts""",""
"passed","Wed Jul 17 02:46:18 UTC 2024","Wed Jul 17 02:46:20 UTC 2024","2268","","ReportIncoming VAT display Document","","","","(VATOnRelease) Purchase Return",""
"passed","Wed Jul 17 02:40:16 UTC 2024","Wed Jul 17 02:40:17 UTC 2024","1036","","Main menu > click open","","","","(VATOnRelease) Declaration 205",""
"passed","Wed Jul 17 04:03:03 UTC 2024","Wed Jul 17 04:03:10 UTC 2024","7125","","Document mark/unmark for deletion","","","","(VATOnRelease) Customs Declaration",""
"passed","Wed Jul 17 02:15:20 UTC 2024","Wed Jul 17 02:15:21 UTC 2024","1220","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""RoutineOperationOfClosingMonth""",""
"passed","Wed Jul 17 02:14:44 UTC 2024","Wed Jul 17 02:14:45 UTC 2024","1033","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""PaymentRequestIngoing""",""
"passed","Wed Jul 17 02:19:22 UTC 2024","Wed Jul 17 02:19:25 UTC 2024","3316","","016 Series and applicability parameters for numeration creation","","","","(VATOnRelease) Series creation",""
"passed","Wed Jul 17 03:06:56 UTC 2024","Wed Jul 17 03:06:58 UTC 2024","2627","","Documents generate on","","","","(VATOnRelease) Purchase return button generate document",""
"passed","Wed Jul 17 03:16:37 UTC 2024","Wed Jul 17 03:16:38 UTC 2024","1223","","Sales Invoice generate documents","","","","(VATOnRelease) Sales Invoice generate Cash Receipt",""
"passed","Wed Jul 17 04:09:08 UTC 2024","Wed Jul 17 04:09:15 UTC 2024","7197","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Purchase Invoice 6",""
"passed","Wed Jul 17 02:31:55 UTC 2024","Wed Jul 17 02:32:14 UTC 2024","19087","","160 Assembly build and Specification creation","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 03:42:02 UTC 2024","Wed Jul 17 03:42:54 UTC 2024","51246","","BD available not available columns","","","","(VATOnRelease) BP Plati la stat (Vama)",""
"passed","Wed Jul 17 02:15:38 UTC 2024","Wed Jul 17 02:15:39 UTC 2024","1114","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""BankReceipt""",""
"passed","Wed Jul 17 03:23:02 UTC 2024","Wed Jul 17 03:23:02 UTC 2024","140","","Settlements Adjustment check list Document","","","","(VATOnRelease) Vat payer status",""
"passed","Wed Jul 17 03:35:38 UTC 2024","Wed Jul 17 03:35:43 UTC 2024","4647","","VAT rates selection check","","","","(VATOnRelease) VAT payer on release",""
"failed","Wed Jul 17 04:18:38 UTC 2024","Wed Jul 17 04:18:51 UTC 2024","13232","","Weighted average method","","","","(VATOnRelease) Sales invoice",""
"failed","Wed Jul 17 02:18:33 UTC 2024","Wed Jul 17 02:18:42 UTC 2024","8839","","015 Accounting items creating","","","","(VATOnRelease) Create a received service Service received test created",""
"passed","Wed Jul 17 02:15:44 UTC 2024","Wed Jul 17 02:15:46 UTC 2024","1306","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""CashReceipt""",""
"passed","Wed Jul 17 03:29:32 UTC 2024","Wed Jul 17 03:29:34 UTC 2024","1784","","Source document","","","","(VATOnRelease) Source document Purchase from vendor",""
"passed","Wed Jul 17 02:40:22 UTC 2024","Wed Jul 17 02:40:24 UTC 2024","1634","","Main menu > click open","","","","(VATOnRelease) Declaration 406",""
"passed","Wed Jul 17 02:40:11 UTC 2024","Wed Jul 17 02:40:12 UTC 2024","974","","Main menu > click open","","","","(VATOnRelease) Set advanced incomes write-off parameters",""
"passed","Wed Jul 17 02:36:35 UTC 2024","Wed Jul 17 02:36:36 UTC 2024","864","","240 Locations catalog set default","","","","(VATOnRelease) Locations catalog set default check",""
"passed","Wed Jul 17 02:58:05 UTC 2024","Wed Jul 17 02:58:11 UTC 2024","6148","","CostCenter(Location)IncomeAndExpenseInDocument","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 03:55:09 UTC 2024","Wed Jul 17 03:55:11 UTC 2024","2103","","Bank Receipt>change Currency>appear error","","","","(VATOnRelease) Bank Receipt",""
"passed","Wed Jul 17 04:10:38 UTC 2024","Wed Jul 17 04:10:44 UTC 2024","6325","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) AdvancedInvoiceIssued partial payment 3",""
"passed","Wed Jul 17 02:39:42 UTC 2024","Wed Jul 17 02:39:43 UTC 2024","1036","","Main menu > click open","","","","(VATOnRelease) Fixed assets writes off",""
"failed","Wed Jul 17 04:07:14 UTC 2024","Wed Jul 17 04:07:27 UTC 2024","12919","","PI gener on AIR/SI gener on AII","","","","(VATOnRelease) Sales Invoice Partial advance set-off",""
"passed","Wed Jul 17 02:08:06 UTC 2024","Wed Jul 17 02:08:07 UTC 2024","1083","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""ContactInformationKinds""",""
"passed","Wed Jul 17 02:39:57 UTC 2024","Wed Jul 17 02:39:58 UTC 2024","1313","","Main menu > click open","","","","(VATOnRelease) Account card",""
"passed","Wed Jul 17 04:00:27 UTC 2024","Wed Jul 17 04:00:29 UTC 2024","2424","","Cash Receipt > changes Cash flow activities","","","","(VATOnRelease) CR > Incasari rambursari sume neutilizate de la avans de trezorerie (Val)",""
"passed","Wed Jul 17 03:32:53 UTC 2024","Wed Jul 17 03:32:59 UTC 2024","6164","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 22-Operațiuni în sistem lohn (UE) - ieșire",""
"failed","Wed Jul 17 03:25:06 UTC 2024","Wed Jul 17 03:25:18 UTC 2024","11764","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) TrialBalance By Account",""
"passed","Wed Jul 17 02:49:37 UTC 2024","Wed Jul 17 02:49:44 UTC 2024","6765","","MainMenu","","","","(VATOnRelease) Aciziții",""
"failed","Wed Jul 17 03:29:46 UTC 2024","Wed Jul 17 03:30:08 UTC 2024","22651","","E-factura","","","","(VATOnRelease) Refresh token",""
"passed","Wed Jul 17 02:07:54 UTC 2024","Wed Jul 17 02:07:55 UTC 2024","1255","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""AccountingCheckRules""",""
"passed","Wed Jul 17 03:08:46 UTC 2024","Wed Jul 17 03:08:48 UTC 2024","2165","","Documents generate on","","","","(VATOnRelease) list Advanced Invoice Received Retorn generate PurchaseInvoice",""
"passed","Wed Jul 17 02:10:24 UTC 2024","Wed Jul 17 02:10:25 UTC 2024","1157","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Enterprises""",""
"passed","Wed Jul 17 04:12:09 UTC 2024","Wed Jul 17 04:12:12 UTC 2024","3051","","Y_002 Department functional option check","","","","(VATOnRelease) Purchase order",""
"passed","Wed Jul 17 02:14:40 UTC 2024","Wed Jul 17 02:14:41 UTC 2024","1204","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""AdvancedInvoiceIssued""",""
"passed","Wed Jul 17 02:50:58 UTC 2024","Wed Jul 17 02:51:03 UTC 2024","5819","","MainMenu","","","","(VATOnRelease) Contabilitate_Liste și setări",""
"failed","Wed Jul 17 03:06:19 UTC 2024","Wed Jul 17 03:06:25 UTC 2024","6887","","Documents generate on","","","","(VATOnRelease) SI generate Cash Receipt",""
"passed","Wed Jul 17 02:40:15 UTC 2024","Wed Jul 17 02:40:16 UTC 2024","1067","","Main menu > click open","","","","(VATOnRelease) Declaration 100",""
"failed","Wed Jul 17 03:27:21 UTC 2024","Wed Jul 17 03:27:30 UTC 2024","9281","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Settlements Adjustment DR/ 401.2 KR/ 411.2 EUR",""
"failed","Wed Jul 17 03:04:35 UTC 2024","Wed Jul 17 03:04:49 UTC 2024","13401","","Documents generate on","","","","(VATOnRelease) PI generate Advance Report",""
"passed","Wed Jul 17 02:07:59 UTC 2024","Wed Jul 17 02:08:00 UTC 2024","1020","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Calendars""",""
"passed","Wed Jul 17 02:43:54 UTC 2024","Wed Jul 17 02:43:56 UTC 2024","1634","","Docs create SAve OPen Close","","","","(VATOnRelease) Set Advanced Income Write off Parameters",""
"passed","Wed Jul 17 03:59:04 UTC 2024","Wed Jul 17 03:59:09 UTC 2024","4335","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CR Incasari de la clienti din livrari",""
"passed","Wed Jul 17 03:27:57 UTC 2024","Wed Jul 17 03:28:00 UTC 2024","3264","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Bank Receipt EUR",""
"failed","Wed Jul 17 03:20:35 UTC 2024","Wed Jul 17 03:21:03 UTC 2024","28576","","Sales order creating","","","","(VATOnRelease) Sales order creating",""
"passed","Wed Jul 17 02:11:02 UTC 2024","Wed Jul 17 02:11:03 UTC 2024","1189","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""HardwareDrivers""",""
"passed","Wed Jul 17 04:03:38 UTC 2024","Wed Jul 17 04:03:45 UTC 2024","7102","","Document mark/unmark for deletion","","","","(VATOnRelease) Advance Report",""
"failed","Wed Jul 17 02:31:17 UTC 2024","Wed Jul 17 02:31:25 UTC 2024","8818","","120 Additional expenses","","","","(VATOnRelease) Create Additional expenses Vendor VAT payer",""
"passed","Wed Jul 17 03:06:16 UTC 2024","Wed Jul 17 03:06:19 UTC 2024","2873","","Documents generate on","","","","(VATOnRelease) list SI generate Cash Receipt",""
"passed","Wed Jul 17 03:24:23 UTC 2024","Wed Jul 17 03:24:27 UTC 2024","3333","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Filling in the ""Currencies"" catalog",""
"passed","Wed Jul 17 03:56:41 UTC 2024","Wed Jul 17 03:56:43 UTC 2024","2509","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 665.1",""
"passed","Wed Jul 17 02:48:13 UTC 2024","Wed Jul 17 02:48:18 UTC 2024","5116","","Intangible assets","","","","(VATOnRelease) Intangible assets book after write-off",""
"passed","Wed Jul 17 04:13:42 UTC 2024","Wed Jul 17 04:13:44 UTC 2024","2040","","Y_002 Department functional option check","","","","(VATOnRelease) Report Account details book False",""
"passed","Wed Jul 17 03:26:05 UTC 2024","Wed Jul 17 03:26:08 UTC 2024","2842","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Bank Receipt avans",""
"passed","Wed Jul 17 02:13:46 UTC 2024","Wed Jul 17 02:13:47 UTC 2024","1427","","Company settings","","","","(VATOnRelease) Bank account creation",""
"passed","Wed Jul 17 02:15:16 UTC 2024","Wed Jul 17 02:15:17 UTC 2024","1017","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""IntangibleAssetsWriteOff""",""
"passed","Wed Jul 17 02:15:31 UTC 2024","Wed Jul 17 02:15:33 UTC 2024","1752","","002 Smoke tests documents","","","","(VATOnRelease) Creating and posting ""AdvanceReport""",""
"passed","Wed Jul 17 02:35:45 UTC 2024","Wed Jul 17 02:35:47 UTC 2024","1540","","220 Sales invoice and Sales return","","","","(VATOnRelease) Counterparty Individual Romania creation",""
"passed","Wed Jul 17 02:32:15 UTC 2024","Wed Jul 17 02:32:18 UTC 2024","2545","","160 Assembly build and Specification creation","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 02:15:43 UTC 2024","Wed Jul 17 02:15:44 UTC 2024","1083","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""CashReceipt""",""
"failed","Wed Jul 17 02:13:28 UTC 2024","Wed Jul 17 02:13:44 UTC 2024","15844","","Company settings","","","","(VATOnRelease) Company settings",""
"passed","Wed Jul 17 02:13:47 UTC 2024","Wed Jul 17 02:13:49 UTC 2024","1821","","Company settings","","","","(VATOnRelease) Default location creation",""
"passed","Wed Jul 17 02:10:26 UTC 2024","Wed Jul 17 02:10:27 UTC 2024","1001","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""States""",""
"passed","Wed Jul 17 03:29:43 UTC 2024","Wed Jul 17 03:29:46 UTC 2024","2644","","E-factura","","","","(VATOnRelease) Token settings",""
"passed","Wed Jul 17 03:19:43 UTC 2024","Wed Jul 17 03:19:45 UTC 2024","2471","","Accounting reports detailing check","","","","(VATOnRelease) ACCOUNTING RECORDS JOURNAL",""
"passed","Wed Jul 17 04:05:25 UTC 2024","Wed Jul 17 04:05:32 UTC 2024","7110","","Document mark/unmark for deletion","","","","(VATOnRelease) Payment Request Outgoing",""
"passed","Wed Jul 17 03:23:05 UTC 2024","Wed Jul 17 03:23:07 UTC 2024","2056","","Settlements Adjustment check list Document","","","","(VATOnRelease) Bank Receipt",""
"passed","Wed Jul 17 02:44:50 UTC 2024","Wed Jul 17 02:44:51 UTC 2024","1423","","Docs create SAve OPen Close","","","","(VATOnRelease) Change Fixed Assets Parameters",""
"passed","Wed Jul 17 02:39:21 UTC 2024","Wed Jul 17 02:39:22 UTC 2024","1036","","Main menu > click open","","","","(VATOnRelease) Expense reports",""
"passed","Wed Jul 17 04:14:29 UTC 2024","Wed Jul 17 04:14:30 UTC 2024","1630","","Y_002 Department functional option check","","","","(VATOnRelease) Bank Payment True",""
"passed","Wed Jul 17 02:14:34 UTC 2024","Wed Jul 17 02:14:35 UTC 2024","1314","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""SalesInvoice""",""
"failed","Wed Jul 17 04:16:03 UTC 2024","Wed Jul 17 04:16:13 UTC 2024","10185","","PIShipToPunctDeComertAmanuntPrincipalTabTradeAllowancesVat 0 %","","","","(VATOnRelease) Create Document Purchase Invoice on Punct de comert amanunt principal",""
"passed","Wed Jul 17 02:08:11 UTC 2024","Wed Jul 17 02:08:12 UTC 2024","1303","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""DataExchangeScenarios""",""
"passed","Wed Jul 17 02:08:13 UTC 2024","Wed Jul 17 02:08:14 UTC 2024","1127","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""DigitalSignatureAndEncryptionApplications""",""
"passed","Wed Jul 17 03:32:27 UTC 2024","Wed Jul 17 03:32:34 UTC 2024","7642","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 10-Achiziţie intracomunitară",""
"passed","Wed Jul 17 04:13:54 UTC 2024","Wed Jul 17 04:13:56 UTC 2024","2034","","Y_002 Department functional option check","","","","(VATOnRelease) Exit notice True",""
"passed","Wed Jul 17 03:14:58 UTC 2024","Wed Jul 17 03:14:59 UTC 2024","1161","","Purchase Invoices generate documents","","","","(VATOnRelease) Purchase Invoices generate CustomsDeclaration",""
"passed","Wed Jul 17 04:11:50 UTC 2024","Wed Jul 17 04:11:54 UTC 2024","3317","","Y_002 Department functional option check","","","","(VATOnRelease) Sales Order",""
"passed","Wed Jul 17 02:08:23 UTC 2024","Wed Jul 17 02:08:25 UTC 2024","1330","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Files""",""
"passed","Wed Jul 17 04:08:59 UTC 2024","Wed Jul 17 04:09:04 UTC 2024","5303","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Air and Air return 5",""
"failed","Wed Jul 17 02:15:50 UTC 2024","Wed Jul 17 02:16:03 UTC 2024","13354","","003_1 Classifiers import","","","","(VATOnRelease) VAT Rates classifier import",""
"passed","Wed Jul 17 02:32:29 UTC 2024","Wed Jul 17 02:32:34 UTC 2024","4101","","160 Assembly build and Specification creation","","","","(VATOnRelease) Sales invoice for assembled Good quantitative assembled",""
"passed","Wed Jul 17 03:37:39 UTC 2024","Wed Jul 17 03:37:41 UTC 2024","2471","","VAT rates selection check","","","","(VATOnRelease) Customer VAT non payer Additional expenses",""
"passed","Wed Jul 17 03:02:30 UTC 2024","Wed Jul 17 03:02:38 UTC 2024","7865","","Documents generate on","","","","(VATOnRelease) list/Document PO generate Cash Payment",""
"passed","Wed Jul 17 03:29:36 UTC 2024","Wed Jul 17 03:29:37 UTC 2024","939","","Source document","","","","(VATOnRelease) Source document Payment to vendor",""
